id	name	namespace	UPS1_mean	UPS2_mean	UPS1_01	UPS1_02	UPS1_03	UPS1_04	UPS2_01	UPS2_02	UPS2_03	UPS2_04	UPS1_01_n_peptide	UPS1_02_n_peptide	UPS1_03_n_peptide	UPS1_04_n_peptide	UPS2_01_n_peptide	UPS2_02_n_peptide	UPS2_03_n_peptide	UPS2_04_n_peptide	UPS1_01_n_samp_children	UPS1_02_n_samp_children	UPS1_03_n_samp_children	UPS1_04_n_samp_children	UPS2_01_n_samp_children	UPS2_02_n_samp_children	UPS2_03_n_samp_children	UPS2_04_n_samp_children
GO:0008919	lipopolysaccharide glucosyltransferase I activity	molecular_function	23.26720445661009	22.997270930477807	23.131679825012768	23.236763359530464	23.30829975544367	23.380432479432866	22.985324925549993	22.657274844804185	23.287943688867777	22.990027969953104	5.0	8.0	7.0	6.0	7.0	6.0	6.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008920	lipopolysaccharide heptosyltransferase activity	molecular_function	26.44977375892203	26.116427399098644	25.656557040443378	27.690550222040848	24.66403443228748	26.072066515553754	25.427531883265623	25.857089336794864	26.701656868048353	26.178442239948538	18.0	19.0	11.0	18.0	21.0	14.0	21.0	16.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0008921	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	25.84526467472213	26.415539673217474	25.683711512328962	25.901016820289723	25.975798626856058	25.804052920623334	26.394825586352564	25.859780989140372	26.71174328221123	26.56095256291289	12.0	12.0	9.0	11.0	11.0	10.0	12.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008922	long-chain fatty acid [acyl-carrier-protein] ligase activity	molecular_function	24.130612002229086	24.05333536902237	24.265797079497762	24.059763365433458	24.413055475721148	23.683353852282043	23.330258243136583	24.44022148707848	24.088925513878586	24.139646196699697	3.0	2.0	2.0	3.0	2.0	3.0	2.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008923	lysine decarboxylase activity	molecular_function	27.799932973458578	27.45876199377607	27.608018615196023	27.777370351439803	27.6493093108126	28.10935752827974	25.4168608092565	27.648829579770556	27.778170363769615	27.911379150211484	11.0	10.0	8.0	11.0	11.0	9.0	12.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008924	malate dehydrogenase (quinone) activity	molecular_function	24.295887887163513	24.179300149536893	24.590955922715796	NA	22.2403805308385	24.911768528491105	25.025914197015982	22.74839260214093	20.118135951928448	25.00380030702634	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008925	maltose O-acetyltransferase activity	molecular_function	23.92299953262573	23.439581055585563	23.72743655052613	23.70812253413258	24.314413406337966	23.854259084345927	23.65315602085552	23.579369153204667	23.68202256576699	22.591974146116698	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008926	mannitol-1-phosphate 5-dehydrogenase activity	molecular_function	27.999806308300773	27.951917101815116	27.94118131602029	27.726673251569746	28.037378222927767	28.24580782900871	27.902124685559354	28.278461837886834	27.691060521915784	27.870800956925454	15.0	14.0	14.0	15.0	16.0	15.0	14.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008927	mannonate dehydratase activity	molecular_function	28.663592895719816	28.59392377498035	28.656814408501504	28.44345427272278	29.25212258495478	28.02534117059769	28.334878174750106	28.202832097940757	28.29027350481513	29.264408134644054	27.0	30.0	22.0	29.0	30.0	25.0	28.0	29.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008929	methylglyoxal synthase activity	molecular_function	25.785184793854185	25.395071194121535	26.04585966413322	25.404413957726433	25.811811159247508	25.807100143800103	25.36278292596518	25.88489993896643	25.453954678287673	24.599698905243233	6.0	6.0	6.0	6.0	5.0	5.0	6.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008930	methylthioadenosine nucleosidase activity	molecular_function	27.244884582707765	26.815033854975407	27.00880135231561	26.557453627686805	27.00880285954808	27.99415793101819	26.524191679478154	27.560244923879257	26.63701326596249	26.131042510253923	8.0	8.0	9.0	8.0	8.0	7.0	9.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008932	lytic endotransglycosylase activity	molecular_function	26.36892465849226	26.067085737379603	26.53124427074261	26.35697687655961	26.331314731341962	26.240602310968857	26.345160706823563	26.563071932707572	25.277731041027803	25.74251665971209	14.0	14.0	11.0	12.0	13.0	11.0	10.0	10.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008933	lytic transglycosylase activity	molecular_function	27.91421124744341	27.78301218481381	27.84829986785333	27.644117531274375	28.12657967279495	27.993919168864092	27.85616672465159	28.0375147196961	27.46380971925605	27.714390206481024	34.0	40.0	34.0	38.0	41.0	33.0	36.0	37.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0008934	inositol monophosphate 1-phosphatase activity	molecular_function	27.18125024623968	26.691173382031852	27.32138329543741	27.118772831638886	27.078448605989408	27.19439393740499	26.868727668858156	26.372146261248908	27.040639636718225	26.357176511321097	13.0	15.0	12.0	14.0	14.0	11.0	15.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008935	1,4-dihydroxy-2-naphthoyl-CoA synthase activity	molecular_function	27.22361022863776	27.084476262336345	27.471195858746533	26.987880698206897	27.187351916967973	27.2066969903576	27.211195695730172	27.318903177528085	26.92650422489586	26.825133441531186	9.0	10.0	7.0	11.0	11.0	10.0	10.0	10.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008936	nicotinamidase activity	molecular_function	23.219285574917578	23.242645118959626	22.690805466878768	23.326453951541836	23.595501658559797	23.117176575741613	23.412256357861608	22.76249178659624	23.387257791125492	23.317026399071587	3.0	3.0	3.0	3.0	3.0	2.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008939	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity	molecular_function	23.790885153216312	23.686621979392516	23.840809331919033	23.743099695765533	23.823495004749034	23.753631798085593	23.82489780124004	23.934289574673013	23.766384138569023	23.076807851442283	4.0	6.0	4.0	4.0	6.0	4.0	5.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008940	nitrate reductase activity	molecular_function	26.874588156288734	26.81786450925336	27.16253638771437	27.214292724222368	26.582988180848215	26.352999613115543	27.253489721353187	26.659077750387517	26.766407644193535	26.471866828075555	44.0	54.0	42.0	43.0	53.0	43.0	43.0	45.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008942	nitrite reductase [NAD(P)H] activity	molecular_function	20.043903194042336	20.028094305668372	20.14214820965255	19.970256710051448	20.03338317372566	20.02438440846787	20.10254818642822	20.2230301626139	19.435755321807765	20.215985740775047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008946	oligonucleotidase activity	molecular_function	25.822250241033032	25.83959187737822	26.116597484851678	25.996562675282213	25.18537825313337	25.825331026890154	26.043941895564878	25.77087282671202	25.63101960092358	25.880772371212064	6.0	6.0	5.0	6.0	6.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0008948	oxaloacetate decarboxylase activity	molecular_function	27.608437514623226	27.2235162656273	27.779408562055238	27.666814724052312	27.477744366676237	27.48735536179406	27.838975988992537	26.609167723690263	27.10007759294255	27.066265214608656	8.0	9.0	7.0	10.0	9.0	8.0	10.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008955	peptidoglycan glycosyltransferase activity	molecular_function	26.161400702210877	25.78901727914628	26.175089544311685	26.184675453751314	26.259252184806087	26.015834114063434	26.09245968363083	25.515617917962718	25.646213333902494	25.83556370775061	17.0	21.0	15.0	18.0	19.0	14.0	19.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008957	phenylacetaldehyde dehydrogenase activity	molecular_function	20.68058707891888	20.01727421476455	20.277336534090164	NA	21.07128171179368	20.580262100083694	20.41305987682141	20.525961164661286	17.99734570191694	20.038776479085914	1.0	NA	2.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008959	phosphate acetyltransferase activity	molecular_function	30.04128135099519	29.961092120066635	30.239883579232096	30.076444827449695	29.786857089032836	30.025935578070793	30.0533618839627	29.904714260620747	29.946742461749675	29.935144894154128	31.0	33.0	29.0	34.0	35.0	29.0	33.0	31.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008960	phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity	molecular_function	25.0730137054385	23.596431876443372	24.97773757385944	24.97544565616163	25.90071041052615	23.57666893759967	24.23429169743136	23.118875238538674	23.009301320824637	23.680662649079682	5.0	5.0	6.0	5.0	5.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008961	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity	molecular_function	23.435553250531886	23.961762357166858	22.16308300847247	23.84096967191796	22.771442763739397	24.140868382552693	23.88430685133862	24.155117885521154	24.19879226647482	23.50830056111805	3.0	3.0	3.0	3.0	4.0	2.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008962	phosphatidylglycerophosphatase activity	molecular_function	20.80173413394005	21.249907158862737	20.527476030805143	20.654488153317118	20.701685341046804	21.220896095598953	21.21554567837104	20.6631408895366	21.41935864454237	21.552163822944973	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	molecular_function	22.479342539847984	22.529235286285836	22.798024317650075	23.272972613070866	21.232080928934433	21.73787820756146	22.30223837283724	22.28909961456201	22.97722574464699	22.431940125111314	3.0	5.0	3.0	2.0	5.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008964	phosphoenolpyruvate carboxylase activity	molecular_function	29.477934421625207	29.293043541523822	29.68812826875129	29.460374253789535	29.358155427974797	29.380858146698845	29.472900175981394	29.50679258811714	28.946075374887737	29.174780410521947	45.0	50.0	40.0	49.0	50.0	45.0	47.0	42.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008965	phosphoenolpyruvate-protein phosphotransferase activity	molecular_function	30.039449444787103	30.111600990390286	29.842613929178402	29.88980224628387	30.07168751484396	30.30664924153625	30.2683853761587	29.751609953817834	30.11427470640368	30.254571120079408	38.0	40.0	38.0	42.0	45.0	37.0	44.0	39.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008966	phosphoglucosamine mutase activity	molecular_function	28.780055081971035	28.63706159979857	28.585686487128488	28.92230621210992	28.581190096614097	28.983172450892834	28.78242151419981	28.697917459336477	28.49446616064802	28.5554800643273	24.0	25.0	24.0	25.0	25.0	24.0	24.0	26.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008967	phosphoglycolate phosphatase activity	molecular_function	25.506151094837357	25.616602608094972	25.272255423808783	25.64971167495719	25.006574806524302	25.92592929932455	25.660062923736458	25.123354669536166	25.931312319199538	25.63841203969993	12.0	15.0	6.0	11.0	12.0	9.0	13.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008968	D-sedoheptulose 7-phosphate isomerase activity	molecular_function	29.097677059375247	28.877282618047754	29.144126884380515	28.973251175302526	29.289140118149746	28.95842428430771	28.855731288180742	29.163863886325757	28.315303520765358	29.037826575375274	11.0	11.0	10.0	11.0	11.0	11.0	11.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008970	phospholipase A1 activity	molecular_function	24.0672988407582	24.473683967770253	23.85675650223242	24.130189972896233	23.85062580092081	24.366758196140143	24.79467607705661	24.02307493493436	24.337011729875154	24.62354414932282	5.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008972	phosphomethylpyrimidine kinase activity	molecular_function	21.3042639382998	20.61828139938757	21.753841820602663	21.17828014538246	21.332450188370423	20.786081815089723	20.315423537774347	20.819984098852903	20.619691481063747	20.67253569206074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008973	phosphopentomutase activity	molecular_function	30.329156069830546	30.418876251617725	30.204631645898164	30.141656044909116	30.39274752054381	30.54266317600566	30.205867433131598	30.488538863185333	30.44185251954419	30.518830230638816	23.0	23.0	23.0	24.0	24.0	22.0	22.0	22.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008974	phosphoribulokinase activity	molecular_function	23.506718488651885	23.208550453874746	23.118510849328466	23.37218212820582	23.710661593814006	23.737065342946778	23.30238721249512	23.148502848076703	23.07373579917637	23.296388171695114	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008976	polyphosphate kinase activity	molecular_function	27.225404319863788	27.566076157685657	27.381475565255606	26.978383663734515	27.48171941202431	26.98871820955061	28.333613921688094	27.292400495366067	27.135941267884082	27.108554918192883	17.0	21.0	15.0	20.0	24.0	17.0	20.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008977	prephenate dehydrogenase (NAD+) activity	molecular_function	23.038356815908276	22.859415077248634	23.202159221560443	23.43330195365514	21.978654190608562	23.15623871238216	23.888624113267156	22.338400082258737	22.61915632514618	21.5927526004256	6.0	6.0	4.0	5.0	6.0	5.0	6.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008979	prophage integrase activity	molecular_function	23.236185920977743	23.977029519142672	22.37714142453687	22.53189910425945	24.052627695547354	23.339017908397903	24.586453148521425	23.58326806482448	24.09946761990434	23.29811468416714	2.0	2.0	2.0	2.0	3.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008980	propionate kinase activity	molecular_function	22.845196937418457	22.749132714674758	22.26962649403894	23.058562800407252	22.577792923471957	23.266111556786875	22.9371407510039	22.150241477818366	22.909734069868453	22.863894352105685	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	molecular_function	31.99332862571354	31.970441841284966	31.990196174750753	31.982842345669674	32.06182582315749	31.93561757608974	31.936711079641647	32.032099044392425	31.89853078422564	32.0103780069769	119.0	130.0	108.0	122.0	130.0	114.0	117.0	123.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0008984	protein-glutamate methylesterase activity	molecular_function	22.606170106522306	22.255839513954925	22.168839474583795	22.674586439306964	23.049010425978686	22.377899235157493	22.634509149618946	21.825803127808634	22.32993449252581	22.111692248436412	3.0	3.0	3.0	3.0	3.0	1.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008986	pyruvate, water dikinase activity	molecular_function	28.71847474165154	29.085286457907742	28.56911952662686	28.779642915181874	28.62204900575267	28.881572823547444	29.16554957411018	28.490999440774154	29.292402504627418	29.25654347886911	31.0	30.0	27.0	27.0	29.0	27.0	29.0	27.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008988	rRNA (adenine-N6-)-methyltransferase activity	molecular_function	26.253016752547303	25.76323060760591	26.43534960738324	26.476326291204106	25.884419953569868	26.13794866656758	26.225145310269347	25.302322708618036	26.01239649582315	25.264201343863114	18.0	23.0	15.0	20.0	19.0	16.0	18.0	15.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008989	rRNA (guanine-N1-)-methyltransferase activity	molecular_function	22.757286949299196	22.70737318792024	22.629186073115775	23.373417526726886	21.988697747516056	22.70620907824209	23.383857253909554	21.90155335199253	22.79286936002412	22.32781037018446	3.0	3.0	2.0	3.0	4.0	3.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0008990	rRNA (guanine-N2-)-methyltransferase activity	molecular_function	26.86006400760746	26.925517427100672	26.74521802296726	27.468862396860576	26.493469148627483	26.494043074719468	26.715258981298536	26.748710200785087	26.910670622539577	27.26031134758665	31.0	35.0	23.0	32.0	31.0	23.0	32.0	29.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0008993	rhamnulokinase activity	molecular_function	21.731472151468388	21.80867592606572	20.41030907842757	NA	21.47240615379191	22.55045282987519	NA	21.569221070595958	NA	22.013986694149775	1.0	NA	1.0	1.0	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008995	ribonuclease E activity	molecular_function	29.354020758148913	29.315084011488665	29.457671641451572	29.315545133416133	29.364731931978707	29.27145344603503	29.307021466182114	29.398135921759735	29.22220583693113	29.32753286673504	41.0	43.0	35.0	43.0	42.0	39.0	38.0	38.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008998	ribonucleoside-triphosphate reductase activity	molecular_function	25.17938699259854	25.352125799110517	24.773085259749145	25.252723992021878	25.146336939798655	25.46146551745052	25.380961100019135	25.246398263991882	25.29514172774503	25.475400118148155	4.0	4.0	2.0	5.0	4.0	4.0	4.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008999	ribosomal-protein-alanine N-acetyltransferase activity	molecular_function	24.073289296950026	23.802094215261445	24.012738688136956	24.080013614879054	23.76204118636472	24.37251739984718	23.941604696889975	23.982404038579144	23.50271183964733	23.732250656441263	4.0	5.0	5.0	5.0	6.0	4.0	4.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009000	selenocysteine lyase activity	molecular_function	25.529977851302245	25.590482415252506	25.87436776256987	25.52212129419828	25.24860480345142	25.398679497906123	25.699087598469863	25.951484083265182	25.49281081085156	25.081991437412924	11.0	11.0	6.0	10.0	13.0	11.0	12.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009001	serine O-acetyltransferase activity	molecular_function	26.09558860692204	25.906227232742584	26.30710105619724	25.743606097926072	26.32569388284052	25.920431953295843	26.040704253222387	26.07759661456481	25.759501213843684	25.71008289583986	6.0	5.0	5.0	5.0	6.0	5.0	4.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	molecular_function	30.195722825305772	30.151989801844397	30.239574772431773	30.067559806622224	30.068299231513155	30.383081201883364	30.24221603337437	30.122903939451632	30.147991036780272	30.090373023712512	47.0	47.0	43.0	45.0	46.0	44.0	44.0	44.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	molecular_function	26.587919823916476	26.50113231355263	27.027076407131005	26.732660848825493	26.29152958301667	26.122716676565723	26.60828267876985	26.39279054764379	26.241135205922124	26.715453710502892	10.0	10.0	8.0	10.0	10.0	10.0	9.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009008	DNA-methyltransferase activity	molecular_function	27.30761233067464	27.213812337771667	27.6477767506774	27.26277962624551	27.236292827381895	27.008815039118637	27.21475944297708	27.33955171604863	26.937988363063855	27.327910262891724	14.0	15.0	12.0	15.0	15.0	13.0	14.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009009	site-specific recombinase activity	molecular_function	23.236185920977743	23.977029519142672	22.37714142453687	22.53189910425945	24.052627695547354	23.339017908397903	24.586453148521425	23.58326806482448	24.09946761990434	23.29811468416714	2.0	2.0	2.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0009010	sorbitol-6-phosphate 2-dehydrogenase activity	molecular_function	23.716381808390988	24.004783006132914	22.785853992162995	24.16882985824003	24.035861559430312	23.49726798347514	24.188807522466142	23.861159251964324	23.976881701780165	23.972486993072955	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009011	starch synthase activity	molecular_function	27.55687292156055	27.706386138482213	27.385112710426135	27.4609514241845	27.55534874793696	27.792750222341137	27.410562218875622	27.819540799276066	27.619251841294755	27.92350700126644	11.0	13.0	10.0	13.0	12.0	11.0	12.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	molecular_function	30.379952422648262	30.5732561879389	30.43258153537912	30.529984521075523	30.076791575106135	30.440384218100633	30.683602204779618	30.502481700825978	30.428430394807407	30.662615450452105	31.0	31.0	24.0	32.0	32.0	29.0	30.0	29.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009014	succinyl-diaminopimelate desuccinylase activity	molecular_function	24.896626115277403	24.89188323331113	24.917462376242508	24.89422305709432	25.11186279047938	24.621228453739047	24.810424386069805	24.564853172860264	25.058438548204787	25.075016834824737	11.0	11.0	8.0	12.0	10.0	8.0	11.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009015	N-succinylarginine dihydrolase activity	molecular_function	26.776561143426132	26.558940416434734	26.793864827876718	26.809416095670368	26.623060900913003	26.86854209035811	26.914231901276246	25.916377802409123	26.534278898379323	26.692675773394214	15.0	16.0	13.0	15.0	17.0	9.0	14.0	15.0	NA	NA	NA	NA	NA	NA	NA	NA
