id	taxon_name	rank	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
4892	Saccharomycetales	order	16.076794127932533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.076794127932533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5204	Basidiomycota	phylum	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5338	Agaricales	order	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5339	Agaricaceae	family	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5340	Agaricus	genus	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5341	Agaricus bisporus	species	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.834296642166025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5653	Kinetoplastida	order	NA	18.232737128185434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.232737128185434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
5654	Trypanosomatidae	family	NA	18.232737128185434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.232737128185434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5739	Hexamitidae	family	NA	18.500132340048538	NA	NA	NA	18.500132340048538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5740	Giardia	genus	NA	18.500132340048538	NA	NA	NA	18.500132340048538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5741	Giardia intestinalis	species	NA	18.500132340048538	NA	NA	NA	18.500132340048538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5943	Oxytricha	genus	17.827048908374902	NA	NA	NA	NA	NA	17.76243553391781	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.888892094960966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
6231	Nematoda	phylum	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
6236	Rhabditida	order	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
6447	Mollusca	phylum	NA	16.265419474146704	NA	NA	NA	16.265419474146704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6448	Gastropoda	class	NA	16.265419474146704	NA	NA	NA	16.265419474146704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6451	Haliotidae	family	NA	16.265419474146704	NA	NA	NA	16.265419474146704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6452	Haliotis	genus	NA	16.265419474146704	NA	NA	NA	16.265419474146704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6656	Arthropoda	phylum	20.50561737850708	18.320066604249632	NA	NA	NA	18.050175570367596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.056209339988552	NA	NA	18.655935079051854	21.367107655765082	NA	NA	NA	NA	18.18159461526436	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0
6681	Malacostraca	class	NA	17.50788754184341	NA	NA	NA	17.50788754184341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6821	Amphipoda	order	NA	17.50788754184341	NA	NA	NA	17.50788754184341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7088	Lepidoptera	order	21.367107655765082	18.438172333498613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.655935079051854	21.367107655765082	NA	NA	NA	NA	18.18159461526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0
7399	Hymenoptera	order	18.056209339988552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.056209339988552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
7423	Pteromalidae	family	18.056209339988552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.056209339988552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7711	Chordata	phylum	26.449460222129176	26.830041959400948	26.32088862449827	27.496411367411923	27.303149359595366	26.642301410345564	23.675390106832648	26.79995346245462	24.75082474465013	26.17634636265644	27.08415047243269	27.569143712482546	27.06653971387789	27.255161244951836	25.66984507840397	26.219307694479813	25.759261362934005	27.4035624138159	27.658993738970537	26.9618087417695	26.077088126246995	26.098410599721614	26.76321302301917	26.545101230859906	24.17813858189724	24.80952583110463	32.0	36.0	93.0	41.0	8.0	44.0	29.0	16.0	66.0	68.0	74.0	72.0	35.0	60.0	43.0	70.0	32.0	32.0	30.0	10.0	35.0	49.0	18.0	11.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
8782	Aves	class	NA	19.356823046606713	NA	19.990058156891124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.201484568931072	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
8929	Columbiformes	order	NA	18.201484568931072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.201484568931072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
8930	Columbidae	family	NA	18.201484568931072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.201484568931072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
8976	Galliformes	order	NA	19.17444286390409	NA	19.17444286390409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9005	Phasianidae	family	NA	19.17444286390409	NA	19.17444286390409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9443	Primates	order	22.676452464762406	22.838481031298244	20.396455543324585	20.007566270525224	21.794565021713655	22.296163085072497	18.81038044907217	21.239751280809823	21.054439716605913	22.461254058072033	24.074415530672347	23.186081600742618	24.62197388679408	23.990928009739093	22.96313919607557	23.68355709379269	23.20703614187183	22.19952003288776	20.35239277251917	20.109393725025065	20.72127213321881	NA	22.467128150664454	24.37737339129735	21.29576740530039	19.235314782371184	4.0	6.0	13.0	10.0	2.0	12.0	10.0	4.0	18.0	15.0	18.0	16.0	9.0	20.0	11.0	16.0	9.0	7.0	7.0	NA	12.0	12.0	8.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0
9604	Hominidae	family	21.026390817515118	21.471377314283682	19.83568755079217	19.235849842127674	21.21850041695829	20.89230475223956	18.695961054863893	19.529188367382684	20.64868178907246	22.44562765693576	21.34826117846077	20.833283133869745	22.39919220880013	21.310178744271294	21.66059104830239	21.469739333487006	20.54082067870073	20.772858187361773	19.418424856873763	18.14854154719847	18.52732192810324	NA	21.801556829368792	23.652899940891775	21.201032895763817	18.22327739211902	2.0	4.0	7.0	2.0	1.0	3.0	4.0	2.0	4.0	5.0	5.0	7.0	1.0	5.0	4.0	6.0	4.0	3.0	2.0	NA	3.0	4.0	7.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9605	Homo	genus	19.607855651571537	17.820879093366617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.607855651571537	15.455138769917054	NA	18.673662900708607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9606	Homo sapiens	species	19.607855651571537	17.820879093366617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.607855651571537	15.455138769917054	NA	18.673662900708607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9821	Suidae	family	24.325530922130195	23.846436743634783	21.525124696076897	22.658204627851365	26.21425713079269	25.805149815707473	16.947161661879772	22.019475105327956	20.783654796186678	21.30393489591046	19.818413812285126	20.68554365150032	19.46849896567394	20.232355441139052	25.102462889204503	25.3378750139005	16.266763617805463	22.63003957537136	20.572544371199964	22.57247809976349	26.35385306312357	25.24577466416129	25.38100421713942	23.057313352935633	19.443524406042062	21.156383211397955	4.0	4.0	4.0	5.0	1.0	4.0	2.0	4.0	2.0	3.0	2.0	3.0	3.0	4.0	1.0	4.0	3.0	4.0	4.0	6.0	3.0	4.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
9822	Sus	genus	24.325530922130195	23.846436743634783	21.525124696076897	22.658204627851365	26.21425713079269	25.805149815707473	16.947161661879772	22.019475105327956	20.783654796186678	21.30393489591046	19.818413812285126	20.68554365150032	19.46849896567394	20.232355441139052	25.102462889204503	25.3378750139005	16.266763617805463	22.63003957537136	20.572544371199964	22.57247809976349	26.35385306312357	25.24577466416129	25.38100421713942	23.057313352935633	19.443524406042062	21.156383211397955	4.0	4.0	4.0	5.0	1.0	4.0	2.0	4.0	2.0	3.0	2.0	3.0	3.0	4.0	1.0	4.0	3.0	4.0	4.0	6.0	3.0	4.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
9823	Sus scrofa	species	24.325530922130195	23.846436743634783	21.525124696076897	22.658204627851365	26.21425713079269	25.805149815707473	16.947161661879772	22.019475105327956	20.783654796186678	21.30393489591046	19.818413812285126	20.68554365150032	19.46849896567394	20.232355441139052	25.102462889204503	25.3378750139005	16.266763617805463	22.63003957537136	20.572544371199964	22.57247809976349	26.35385306312357	25.24577466416129	25.38100421713942	23.057313352935633	19.443524406042062	21.156383211397955	4.0	4.0	4.0	5.0	1.0	4.0	2.0	4.0	2.0	3.0	2.0	3.0	3.0	4.0	1.0	4.0	3.0	4.0	4.0	6.0	3.0	4.0	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9895	Bovidae	family	21.712096183320643	22.980882336015544	21.58968503159324	22.132276704952826	21.683036736746992	21.246120129370976	21.743930436553363	22.549215101230583	21.48213654401461	22.64198092405495	23.10919552146185	23.846449748427048	21.408322671609742	23.322112815606996	NA	23.170011877146706	21.94830914531239	23.22129401803447	21.70768044245338	23.207794379892476	17.473119015384377	21.458669036184222	19.459612581874254	24.112460507236694	22.139500769204222	21.958823148697515	4.0	6.0	4.0	5.0	3.0	9.0	3.0	5.0	5.0	11.0	2.0	6.0	NA	10.0	2.0	13.0	4.0	8.0	1.0	2.0	5.0	11.0	3.0	5.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0
9903	Bos	genus	21.369045809492203	21.873090689384927	21.041701793139264	21.566154839481868	16.526840597633566	18.911413118663088	21.716019217141145	21.516271650385402	21.120519816313603	21.952896465470598	22.774877994441848	23.09549814965481	21.40043602184716	22.359479111051165	NA	20.23731785000254	21.920295489203475	21.645622297365918	21.56492943083174	22.535605145677227	17.473119015384377	NA	17.963018079967203	21.72088723160489	22.05655032666435	21.608756190284975	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	6.0	1.0	3.0	NA	5.0	1.0	7.0	1.0	3.0	1.0	NA	1.0	5.0	1.0	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9913	Bos taurus	species	NA	17.32270234483066	NA	NA	NA	17.32270234483066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9935	Ovis	genus	18.618348653322887	NA	NA	NA	18.618348653322887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9940	Ovis aries	species	18.618348653322887	NA	NA	NA	18.618348653322887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9989	Rodentia	order	NA	18.256295301063613	NA	18.923696796177975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.976276732181816	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
10028	Cricetulus	genus	NA	18.256295301063613	NA	18.923696796177975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.976276732181816	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
10029	Cricetulus griseus	species	NA	18.256295301063613	NA	18.923696796177975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.976276732181816	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23513	Rutaceae	family	NA	16.771258065747865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.771258065747865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
28025	Bifidobacterium animalis	species	19.40955929066982	19.02977108227671	18.303770545395196	16.559828597820207	19.392730797679043	16.69394071857698	NA	NA	NA	17.180801202776973	16.126309333253054	19.196756293933234	NA	18.134445772135535	20.431795689371192	12.82153388493203	NA	20.42006298751261	NA	NA	20.558594846279014	NA	16.58659589076133	20.478696601644483	19.48569478834617	19.428783273405205	1.0	1.0	1.0	1.0	NA	NA	NA	1.0	1.0	2.0	NA	1.0	2.0	1.0	NA	1.0	NA	NA	1.0	NA	1.0	1.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28031	Lysinibacillus fusiformis	species	20.965488531405803	18.71731951527111	NA	NA	NA	17.783786457016866	NA	NA	NA	NA	NA	20.13457316386994	21.006799581996432	18.07493105541007	NA	NA	NA	NA	NA	16.117926178947563	NA	NA	NA	NA	20.92295959442376	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
