id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0006415	translational termination	biological_process	18.80742494073194	20.23021606366975	NA	18.02461987323257	19.152223429860978	20.719218041637447	18.353445513819484	20.694603381907694	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0006417	regulation of translation	biological_process	24.556760532478034	25.893646995577974	24.90376847955541	26.362513447977562	23.862903641305927	26.070006979966102	24.70716558148664	24.852524582986785	7.0	6.0	7.0	8.0	8.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006418	tRNA aminoacylation for protein translation	biological_process	24.265049068127695	25.04876182072822	24.36552954211146	24.802177872988832	23.83540954153615	25.465882308759614	24.510450127702253	24.765709381848463	20.0	27.0	34.0	36.0	31.0	28.0	13.0	16.0	16.0	16.0	16.0	16.0
GO:0006419	alanyl-tRNA aminoacylation	biological_process	18.9792865852547	19.938244776119618	NA	19.636375981019786	19.017162961959784	18.09809518472986	18.940388933094184	20.871444418325463	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006420	arginyl-tRNA aminoacylation	biological_process	19.08867612479217	21.083865086727993	18.426291154066217	20.46090602230438	19.388454737031406	21.54870243765474	19.27417680572189	21.040665990868543	1.0	2.0	2.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006421	asparaginyl-tRNA aminoacylation	biological_process	21.12470201751225	21.27099028466163	21.888475310507932	16.737231853496855	19.56458085997396	22.332946952331607	21.070237421139637	21.068529260281423	2.0	2.0	3.0	4.0	4.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006422	aspartyl-tRNA aminoacylation	biological_process	20.26450179492601	22.676953034448875	19.474577257810918	22.825169630489906	20.93403664419414	22.79063400719831	19.997536053629844	22.372618965731906	4.0	6.0	7.0	6.0	6.0	5.0	NA	NA	NA	NA	NA	NA
GO:0006424	glutamyl-tRNA aminoacylation	biological_process	19.93267659345976	21.16718499574921	NA	19.422483168782712	20.00928179313927	21.896012516527787	19.851774535394657	21.229738811268017	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006426	glycyl-tRNA aminoacylation	biological_process	21.52907546047734	21.44624804408825	22.083755270541612	21.46775667072373	20.438140615274204	21.683059283857606	21.61545206461607	21.13616342539407	2.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006427	histidyl-tRNA aminoacylation	biological_process	20.46013212366044	21.708529435178583	20.52585057510402	21.78855005816868	19.381248201032125	21.93146065584564	21.025728407671586	21.342405851697066	2.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006428	isoleucyl-tRNA aminoacylation	biological_process	21.393620249846567	19.582498463470007	22.257274707449213	NA	19.76980815735448	19.582498463470007	21.169102845151272	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0006429	leucyl-tRNA aminoacylation	biological_process	19.358802153733535	20.10071975881468	17.01736978282303	20.224559097540546	18.477304996260834	20.479146489950736	20.535049487859254	19.388654708854446	1.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006430	lysyl-tRNA aminoacylation	biological_process	21.814695302145378	21.159090685658942	21.795915350554182	21.217179220369093	20.80932976917577	22.123327756461624	22.413812162179134	14.172054010253644	1.0	1.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006431	methionyl-tRNA aminoacylation	biological_process	17.877402892352904	19.117527947402582	NA	20.023605080591423	17.877402892352904	18.43217361510976	NA	18.129606961695487	NA	2.0	2.0	2.0	NA	2.0	NA	NA	NA	NA	NA	NA
GO:0006432	phenylalanyl-tRNA aminoacylation	biological_process	20.505349041196556	20.150728304467396	18.92050683110656	18.649293115140768	21.059471209543446	20.780746576892383	20.76641511913348	20.287200003464612	1.0	1.0	1.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006433	prolyl-tRNA aminoacylation	biological_process	18.205752255987406	20.93676775228207	NA	21.123246409302613	17.98506641515272	20.93713622773319	18.397116072452228	20.722128863987546	NA	2.0	2.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006434	seryl-tRNA aminoacylation	biological_process	18.75030723155071	20.050963809619844	18.177238736620104	19.42750247922725	19.699258829246027	19.871413342826784	17.4187718190593	20.604727538036265	1.0	1.0	2.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006435	threonyl-tRNA aminoacylation	biological_process	18.043465419512522	20.874354007554622	16.823575600290617	19.961230306829084	18.600372365862995	21.6916527125525	18.180408333298473	20.37385530161427	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006437	tyrosyl-tRNA aminoacylation	biological_process	17.99105029832575	17.226521675301015	18.270717748897482	15.68393450585644	NA	NA	17.64380745473499	17.95486076985498	1.0	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006438	valyl-tRNA aminoacylation	biological_process	19.619867747954004	21.529300039300466	19.38697845047929	21.529962202630283	19.578693221624473	21.88142267209331	19.855236468113706	21.061574409622022	2.0	3.0	3.0	4.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0006448	regulation of translational elongation	biological_process	20.85562622187766	24.335005190545505	22.089283470936973	25.131583143931703	19.33940691795406	24.06883655210401	19.11275941345996	23.122434127948814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006450	regulation of translational fidelity	biological_process	21.40978678601809	23.43224840914622	21.24735559031778	23.45412901380633	21.834085508573146	24.249973807354586	21.022491965639258	21.261485139687444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006457	protein folding	biological_process	26.127958294808984	27.42624868957996	24.94184398983704	27.114125338248005	26.879439086326954	27.811983669315325	25.93859901752036	27.254911713111166	28.0	32.0	33.0	36.0	31.0	30.0	1.0	3.0	3.0	3.0	3.0	3.0
GO:0006458	'de novo' protein folding	biological_process	19.490962194999803	20.45252526524312	NA	18.571391284987754	19.912043604646207	20.60982522512965	18.893835379420228	21.14256833844304	NA	2.0	1.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006464	cellular protein modification process	biological_process	22.82755899142452	21.40146939959405	23.791037789770748	20.732077940935177	20.680269808164862	21.700233333550006	22.548725667933432	21.59194279194889	7.0	5.0	6.0	9.0	9.0	5.0	5.0	3.0	3.0	5.0	5.0	4.0
GO:0006470	protein dephosphorylation	biological_process	18.752170811885076	20.40926574416994	17.64660156348704	18.901550620937552	19.259030224706596	20.561963052167833	18.908343935865574	21.02908849008034	1.0	2.0	1.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006486	protein glycosylation	biological_process	22.56473956434999	19.72992471679994	23.716839807624723	NA	18.386824377909203	19.72992471679994	22.095568244994347	NA	2.0	NA	2.0	2.0	2.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0006487	protein N-linked glycosylation	biological_process	22.56473956434999	19.72992471679994	23.716839807624723	NA	18.386824377909203	19.72992471679994	22.095568244994347	NA	2.0	NA	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA
GO:0006508	proteolysis	biological_process	16.589773336004253	20.43733421971145	15.328789739654741	20.0097573344285	17.25219817714021	20.45581816322599	NA	20.751852058036096	1.0	2.0	1.0	2.0	NA	2.0	NA	NA	NA	NA	NA	NA
GO:0006518	peptide metabolic process	biological_process	28.49258420453497	29.170027660723576	28.595702542510693	28.834550386062713	28.28224621616743	29.295424699708324	28.578787398551732	29.329230822302453	111.0	115.0	125.0	132.0	120.0	112.0	2.0	2.0	3.0	3.0	2.0	2.0
GO:0006520	cellular amino acid metabolic process	biological_process	30.55208378565294	30.238239855632457	30.77506283992578	29.661006172129927	29.835231236456263	30.827721578029575	30.844200544543114	29.960786637417527	345.0	329.0	468.0	486.0	385.0	315.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0006525	arginine metabolic process	biological_process	26.09607374290306	26.27587720143553	26.029265615394888	26.169189782484494	25.46088829007632	26.410043327240185	26.582936339395967	26.237609639823646	13.0	11.0	13.0	13.0	12.0	12.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006526	arginine biosynthetic process	biological_process	23.75012878839774	23.91459586259157	24.140501026045445	23.449003562966602	21.39433541566525	23.982955000570445	24.329220578543474	24.210087139547696	3.0	2.0	3.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006527	arginine catabolic process	biological_process	25.722121472415502	25.910287714037832	25.467298093725276	25.835491528289996	25.294439324563456	26.09596667222511	26.22644185256386	25.779245685719015	8.0	7.0	8.0	8.0	7.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006531	aspartate metabolic process	biological_process	23.73085261645509	22.282656100094783	23.795205652807496	21.98958091957301	23.485057298838814	20.85780227067931	23.882754687777965	23.139747233715187	4.0	4.0	2.0	2.0	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0006534	cysteine metabolic process	biological_process	18.50764999532621	20.063869625493133	18.1925999564257	20.52497600832174	19.296409709465717	20.012865530573418	17.41404275551991	19.460332987449455	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
GO:0006535	cysteine biosynthetic process from serine	biological_process	18.847592171105205	19.989004813502387	18.1925999564257	20.443715574732163	19.296409709465717	19.321264736552333	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006536	glutamate metabolic process	biological_process	26.051246264273264	25.578037202760257	26.38991285566859	23.828739111807753	25.44189715675581	26.893656254804338	26.162171199520795	23.350091139204917	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006541	glutamine metabolic process	biological_process	21.777350289024668	23.278449478487605	21.39097452235082	23.035875358946644	21.77790065808645	23.760673024583053	22.08135816590335	22.878470213438767	6.0	8.0	6.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006542	glutamine biosynthetic process	biological_process	19.805138040355644	22.035789927905274	19.128512645637066	21.305351945730248	20.41356548399214	22.721668369628947	19.57029349465258	21.693151700458163	1.0	2.0	2.0	2.0	1.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006544	glycine metabolic process	biological_process	20.61000066918685	22.571999769453114	20.46439325484175	22.312197716135117	20.031548788691673	22.548660904844393	21.12229765319752	22.811818902179414	3.0	3.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006545	glycine biosynthetic process	biological_process	20.61000066918685	22.571999769453114	20.46439325484175	22.312197716135117	20.031548788691673	22.548660904844393	21.12229765319752	22.811818902179414	3.0	3.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006547	histidine metabolic process	biological_process	26.051246264273264	25.578037202760257	26.38991285566859	23.828739111807753	25.44189715675581	26.893656254804338	26.162171199520795	23.350091139204917	16.0	11.0	23.0	23.0	23.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006548	histidine catabolic process	biological_process	26.051246264273264	25.578037202760257	26.38991285566859	23.828739111807753	25.44189715675581	26.893656254804338	26.162171199520795	23.350091139204917	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006549	isoleucine metabolic process	biological_process	22.024301014328127	24.330332501165223	21.85279463761199	24.09787028972599	21.962195457521563	24.093739622361237	22.231218973362143	24.708923645426214	4.0	6.0	7.0	7.0	3.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006551	leucine metabolic process	biological_process	20.7879199557495	20.36372590889776	21.034122233509496	19.76341958530732	20.04761469313027	20.893155960671525	21.06924020628038	20.206949611938605	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006553	lysine metabolic process	biological_process	26.495219744448956	24.28393853541916	26.928940631486867	22.94731393231142	24.266432166585375	25.180240767968055	27.017224580620347	23.854915992540793	10.0	4.0	11.0	12.0	10.0	4.0	3.0	1.0	3.0	3.0	3.0	1.0
GO:0006554	lysine catabolic process	biological_process	25.482403267889612	23.85893289297961	25.923874677761386	NA	23.18859526962067	23.85893289297961	26.006542034675956	NA	4.0	NA	4.0	4.0	4.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0006555	methionine metabolic process	biological_process	20.38931904030354	22.30544664870122	20.16690116111147	21.478527266893888	20.853832744253964	22.54832132242093	19.999112019174067	22.630741033033363	2.0	3.0	4.0	4.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006556	S-adenosylmethionine biosynthetic process	biological_process	20.14763232775264	21.14375301179649	20.909738802017266	22.17930109555228	18.67645677760726	19.644424704389255	20.06349221443792	20.398080271294937	2.0	2.0	1.0	3.0	3.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006563	L-serine metabolic process	biological_process	20.868825628972974	22.724199738169155	20.73590538416704	22.661406036298118	20.710305907925445	22.695018817366858	21.12229765319752	22.811818902179414	4.0	4.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
GO:0006566	threonine metabolic process	biological_process	23.683123889375306	21.16832493108574	20.8297022062531	20.7962151439853	24.882957954916762	21.423060249445825	22.858169095902333	21.21688397160962	1.0	3.0	3.0	3.0	1.0	3.0	1.0	2.0	2.0	2.0	1.0	2.0
GO:0006567	threonine catabolic process	biological_process	23.67302255197115	20.071223248028833	20.8297022062531	18.474229705639665	24.869751665780328	21.191102638627846	22.858169095902333	19.060062314156397	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006570	tyrosine metabolic process	biological_process	23.339562084225765	19.064796196977095	23.77368477983255	NA	19.62670678625239	19.064796196977095	23.99275703835323	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0006573	valine metabolic process	biological_process	21.78723550103062	24.17277980356348	21.620359789673845	23.962516055484684	21.370032516905567	23.96798005289396	22.231218973362143	24.51529096471373	3.0	3.0	4.0	4.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006575	cellular modified amino acid metabolic process	biological_process	27.01799768765322	25.659178314667106	27.38754066315336	24.60968255547512	26.93188239014106	26.439778518863307	26.633414962973887	25.335477507278714	21.0	10.0	21.0	26.0	27.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006576	cellular biogenic amine metabolic process	biological_process	25.303064474958067	24.81921714226741	26.254389257403478	24.004727765737265	25.06432239176745	26.039328608700725	23.11120149473082	21.522220517621953	6.0	4.0	6.0	6.0	3.0	1.0	4.0	3.0	4.0	4.0	2.0	1.0
GO:0006580	ethanolamine metabolic process	biological_process	24.49938918321191	24.794432878899155	25.056862802344483	23.909510042858894	24.77542604381342	26.03014610520212	22.843973081841053	21.522220517621953	2.0	1.0	2.0	2.0	2.0	1.0	1.0	NA	1.0	1.0	1.0	NA
GO:0006591	ornithine metabolic process	biological_process	25.922646381927667	26.03919266193949	25.899227840129978	25.869662116689803	25.21678706404783	26.21361575640043	26.411186325608597	26.013509037475234	6.0	6.0	6.0	6.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006595	polyamine metabolic process	biological_process	24.02002157032665	18.72577771559403	24.833980227215466	19.45102580708842	21.97292916878265	17.198016334114683	NA	NA	2.0	2.0	2.0	2.0	NA	NA	2.0	2.0	2.0	2.0	NA	NA
GO:0006596	polyamine biosynthetic process	biological_process	23.02002157032665	17.72577771559403	23.833980227215466	18.45102580708842	20.97292916878265	16.198016334114683	NA	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:0006605	protein targeting	biological_process	23.88479519214909	24.98072043417327	23.877253235152335	23.478260338593802	21.59230731381828	23.95381526548329	24.733666137700563	26.089269772476037	5.0	6.0	8.0	10.0	8.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006612	protein targeting to membrane	biological_process	19.12112722845384	20.17643655762904	19.022361629882536	20.261591084180143	18.79826870287603	20.589648411188477	19.462184022002166	19.457515161999982	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006613	cotranslational protein targeting to membrane	biological_process	19.12112722845384	20.17643655762904	19.022361629882536	20.261591084180143	18.79826870287603	20.589648411188477	19.462184022002166	19.457515161999982	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	biological_process	19.12112722845384	20.17643655762904	19.022361629882536	20.261591084180143	18.79826870287603	20.589648411188477	19.462184022002166	19.457515161999982	1.0	1.0	1.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA
GO:0006629	lipid metabolic process	biological_process	28.970656859416845	28.00890946655345	29.497144331594995	28.122915319710422	27.780251357914384	27.947116258814653	29.135960893301302	27.949562502732697	85.0	80.0	99.0	115.0	105.0	87.0	4.0	3.0	4.0	4.0	4.0	3.0
GO:0006631	fatty acid metabolic process	biological_process	26.515974247045254	25.708628883171055	26.78905477927273	25.62403121318236	25.581367341269576	25.782004555508266	26.859017812397582	25.71550391749762	11.0	12.0	15.0	16.0	14.0	10.0	3.0	1.0	3.0	3.0	3.0	1.0
GO:0006633	fatty acid biosynthetic process	biological_process	24.297824997847133	25.571558652164313	24.260253658511004	25.62403121318236	24.103886362978336	25.35066991886069	24.50132748531376	25.71550391749762	9.0	12.0	13.0	14.0	12.0	10.0	NA	NA	NA	NA	NA	NA
GO:0006635	fatty acid beta-oxidation	biological_process	25.166891545662082	22.82981966541112	25.514520898488843	NA	23.93950407668528	22.82981966541112	25.54589345785979	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0006637	acyl-CoA metabolic process	biological_process	25.382744434294242	25.626576224687028	26.13464088379633	24.8600988928848	24.502339764395472	25.602913444662054	25.010873960857353	26.1409933493719	17.0	12.0	17.0	17.0	19.0	12.0	3.0	3.0	3.0	3.0	3.0	2.0
GO:0006643	membrane lipid metabolic process	biological_process	26.312043697613277	22.763753732918612	27.132091507439746	20.832377565238065	24.186645289006357	24.11987779220472	26.319738373676806	20.272535967384293	6.0	3.0	6.0	9.0	9.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006644	phospholipid metabolic process	biological_process	26.16778837308948	25.88988927605105	26.76615034645718	26.258248236986123	25.119866529463593	25.44867618446492	26.17115893337792	25.849809719476916	22.0	20.0	22.0	28.0	26.0	22.0	5.0	5.0	4.0	5.0	5.0	5.0
GO:0006650	glycerophospholipid metabolic process	biological_process	17.63787237436381	19.23711183169839	18.159342007468148	19.251009759521963	NA	19.971688282754457	16.813130677710987	17.621874458487504	2.0	2.0	NA	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006662	glycerol ether metabolic process	biological_process	19.84616487963399	23.514383784384332	17.28529810936553	23.893601405458934	20.875201581335812	22.498398664839204	19.50584302246818	23.78326501158791	1.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0006664	glycolipid metabolic process	biological_process	25.72708119689212	22.178791232197455	26.547129006718592	20.24741506451691	23.601682788285203	23.534915291483564	25.734775872955648	19.687573466663135	4.0	2.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006720	isoprenoid metabolic process	biological_process	23.27230356290099	24.829754388892773	22.90570743025461	25.224798005897316	23.569374313757407	24.102853021825265	23.266148128803337	24.941877003552392	8.0	8.0	11.0	11.0	9.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
