id	name	namespace	ups1_mean	ups2_mean	ups1_amount_fmol	ups2_amount_fmol	ups1_amount_fmol_n_peptide	ups2_amount_fmol_n_peptide	ups1_amount_fmol_n_samp_children	ups2_amount_fmol_n_samp_children
GO:0008154	actin polymerization or depolymerization	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0008194	UDP-glycosyltransferase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0008198	ferrous iron binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0008199	ferric iron binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0008201	heparin binding	molecular_function	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	NA	NA
GO:0008202	steroid metabolic process	biological_process	13.872674880270605	16.68002980232821	13.872674880270605	16.68002980232821	3	3	2.0	2.0
GO:0008203	cholesterol metabolic process	biological_process	13.287712379549449	15.747143998186747	13.287712379549449	15.747143998186747	2	2	NA	NA
GO:0008206	bile acid metabolic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0008217	regulation of blood pressure	biological_process	13.872674880270605	16.609647687893982	13.872674880270605	16.609647687893982	3	3	NA	NA
GO:0008219	cell death	biological_process	15.095067301607054	9.367414751246828	15.095067301607054	9.367414751246828	7	7	2.0	2.0
GO:0008228	opsonization	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0008233	peptidase activity	molecular_function	13.287712379549449	NA	13.287712379549449	0.0	2	2	1.0	1.0
GO:0008236	serine-type peptidase activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0008270	zinc ion binding	molecular_function	14.287712379549449	16.61684315341043	14.287712379549449	16.61684315341043	4	4	NA	NA
GO:0008277	regulation of G protein-coupled receptor signaling pathway	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0008283	cell proliferation	biological_process	14.609640474436812	12.305064221337224	14.609640474436812	12.305064221337224	5	5	2.0	2.0
GO:0008284	positive regulation of cell proliferation	biological_process	15.872674880270605	15.753987102271534	15.872674880270605	15.753987102271534	12	12	8.0	8.0
GO:0008285	negative regulation of cell proliferation	biological_process	15.45763738099176	9.040289721025717	15.45763738099176	9.040289721025717	9	9	5.0	5.0
GO:0008286	insulin receptor signaling pathway	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0008287	protein serine/threonine phosphatase complex	cellular_component	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0008289	lipid binding	molecular_function	15.287712379549449	15.63828034524544	15.287712379549449	15.63828034524544	8	8	4.0	4.0
GO:0008324	cation transmembrane transporter activity	molecular_function	13.872674880270605	12.290594888082572	13.872674880270605	12.290594888082572	3	3	1.0	1.0
GO:0008343	adult feeding behavior	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0008344	adult locomotory behavior	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0008378	galactosyltransferase activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0008379	thioredoxin peroxidase activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0008432	JUN kinase binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0008593	regulation of Notch signaling pathway	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	NA	NA
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0008635	activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0008637	apoptotic mitochondrial changes	biological_process	13.287712379549449	6.643856189774724	13.287712379549449	6.643856189774724	2	2	2.0	2.0
GO:0009055	electron transfer activity	molecular_function	13.872674880270605	12.426526848451731	13.872674880270605	12.426526848451731	3	3	2.0	2.0
GO:0009056	catabolic process	biological_process	17.645264384167533	19.58057141394151	17.645264384167533	19.58057141394151	41	41	3.0	3.0
GO:0009057	macromolecule catabolic process	biological_process	15.609640474436812	16.638492480284306	15.609640474436812	16.638492480284306	10	10	2.0	2.0
GO:0009058	biosynthetic process	biological_process	18.145693374677023	19.698741117525664	18.145693374677023	19.698741117525664	58	58	4.0	4.0
GO:0009059	macromolecule biosynthetic process	biological_process	15.45763738099176	16.68827080181492	15.45763738099176	16.68827080181492	9	9	3.0	3.0
GO:0009060	aerobic respiration	biological_process	13.287712379549449	12.289154353723356	13.287712379549449	12.289154353723356	2	2	1.0	1.0
GO:0009062	fatty acid catabolic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0009266	response to temperature stimulus	biological_process	13.872674880270605	12.288000889707574	13.872674880270605	12.288000889707574	3	3	1.0	1.0
GO:0009267	cellular response to starvation	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0009268	response to pH	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0009306	protein secretion	biological_process	14.287712379549449	17.195083793373012	14.287712379549449	17.195083793373012	4	4	2.0	2.0
GO:0009311	oligosaccharide metabolic process	biological_process	13.872674880270605	10.550746785383243	13.872674880270605	10.550746785383243	3	3	2.0	2.0
GO:0009312	oligosaccharide biosynthetic process	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0009314	response to radiation	biological_process	14.872674880270605	13.297059551808703	14.872674880270605	13.297059551808703	6	6	3.0	3.0
GO:0009408	response to heat	biological_process	13.872674880270605	12.288000889707574	13.872674880270605	12.288000889707574	3	3	1.0	1.0
GO:0009410	response to xenobiotic stimulus	biological_process	13.872674880270605	6.651051691178928	13.872674880270605	6.651051691178928	3	3	3.0	3.0
GO:0009411	response to UV	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0009416	response to light stimulus	biological_process	13.287712379549449	13.287712379549449	13.287712379549449	13.287712379549449	2	2	2.0	2.0
GO:0009605	response to external stimulus	biological_process	18.437459499054132	19.253766711447557	18.437459499054132	19.253766711447557	71	71	3.0	3.0
GO:0009607	response to biotic stimulus	biological_process	17.872674880270605	12.31628153174622	17.872674880270605	12.31628153174622	48	48	2.0	2.0
GO:0009611	response to wounding	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	1.0	1.0
GO:0009615	response to virus	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0009617	response to bacterium	biological_process	15.988152097690541	11.075144844066317	15.988152097690541	11.075144844066317	13	13	1.0	1.0
GO:0009620	response to fungus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0009628	response to abiotic stimulus	biological_process	16.37517522079979	17.043363773481087	16.37517522079979	17.043363773481087	17	17	7.0	7.0
GO:0009636	response to toxic substance	biological_process	16.747143998186747	17.502326809715157	16.747143998186747	17.502326809715157	22	22	8.0	8.0
GO:0009642	response to light intensity	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0009650	UV protection	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0009651	response to salt stress	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0009653	anatomical structure morphogenesis	biological_process	16.28771237954945	17.397118910542925	16.28771237954945	17.397118910542925	16	16	6.0	6.0
GO:0009719	response to endogenous stimulus	biological_process	17.241908689936324	18.28802342713403	17.241908689936324	18.28802342713403	31	31	5.0	5.0
GO:0009725	response to hormone	biological_process	16.535639892993036	18.042818940994678	16.535639892993036	18.042818940994678	19	19	5.0	5.0
GO:0009743	response to carbohydrate	biological_process	14.609640474436812	17.241955227735424	14.609640474436812	17.241955227735424	5	5	2.0	2.0
GO:0009790	embryo development	biological_process	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	1.0	1.0
GO:0009792	embryo development ending in birth or egg hatching	biological_process	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	1.0	1.0
GO:0009887	animal organ morphogenesis	biological_process	14.872674880270605	15.639778764654809	14.872674880270605	15.639778764654809	6	6	4.0	4.0
GO:0009888	tissue development	biological_process	14.609640474436812	16.686951845921637	14.609640474436812	16.686951845921637	5	5	5.0	5.0
GO:0009889	regulation of biosynthetic process	biological_process	21.244814421111734	22.03093649577978	21.244814421111734	22.03093649577978	497	497	8.0	8.0
GO:0009890	negative regulation of biosynthetic process	biological_process	17.645264384167533	18.689370148961395	17.645264384167533	18.689370148961395	41	41	4.0	4.0
GO:0009891	positive regulation of biosynthetic process	biological_process	17.872674880270605	17.750870515189458	17.872674880270605	17.750870515189458	48	48	5.0	5.0
GO:0009892	negative regulation of metabolic process	biological_process	19.600595334833805	20.383929421824213	19.600595334833805	20.383929421824213	159	159	7.0	7.0
GO:0009893	positive regulation of metabolic process	biological_process	21.367197163376265	21.72335764049973	21.367197163376265	21.72335764049973	541	541	11.0	11.0
GO:0009894	regulation of catabolic process	biological_process	18.17035542891129	18.98828942462465	18.17035542891129	18.98828942462465	59	59	5.0	5.0
GO:0009895	negative regulation of catabolic process	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	2.0	2.0
GO:0009896	positive regulation of catabolic process	biological_process	15.747143998186747	14.873444112515376	15.747143998186747	14.873444112515376	11	11	2.0	2.0
GO:0009897	external side of plasma membrane	cellular_component	13.872674880270605	5.672425341971495	13.872674880270605	5.672425341971495	3	3	NA	NA
GO:0009914	hormone transport	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0009925	basal plasma membrane	cellular_component	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0009966	regulation of signal transduction	biological_process	20.487384724385812	21.374858270439745	20.487384724385812	21.374858270439745	294	294	15.0	15.0
GO:0009967	positive regulation of signal transduction	biological_process	18.194602975157967	19.377746441538665	18.194602975157967	19.377746441538665	60	60	7.0	7.0
GO:0009968	negative regulation of signal transduction	biological_process	16.28771237954945	15.875965278836881	16.28771237954945	15.875965278836881	16	16	9.0	9.0
GO:0009986	cell surface	cellular_component	14.287712379549449	5.807354922057604	14.287712379549449	5.807354922057604	4	4	NA	NA
GO:0009987	cellular process	biological_process	21.893191897611118	23.262867630350758	21.893191897611118	23.262867630350758	779	779	24.0	24.0
GO:0009991	response to extracellular stimulus	biological_process	16.747143998186747	18.988337971423434	16.747143998186747	18.988337971423434	22	22	2.0	2.0
GO:0010008	endosome membrane	cellular_component	14.287712379549449	15.612666957326711	14.287712379549449	15.612666957326711	4	4	2.0	2.0
GO:0010033	response to organic substance	biological_process	19.35380157000722	20.058857806147053	19.35380157000722	20.058857806147053	134	134	12.0	12.0
GO:0010035	response to inorganic substance	biological_process	17.4971657451784	17.715888277548576	17.4971657451784	17.715888277548576	37	37	6.0	6.0
GO:0010038	response to metal ion	biological_process	16.68002980232821	16.29172829738718	16.68002980232821	16.29172829738718	21	21	7.0	7.0
GO:0010039	response to iron ion	biological_process	13.872674880270605	6.714245517666122	13.872674880270605	6.714245517666122	3	3	2.0	2.0
GO:0010041	response to iron(III) ion	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0010043	response to zinc ion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0010046	response to mycotoxin	biological_process	13.287712379549449	6.643856189774724	13.287712379549449	6.643856189774724	2	2	2.0	2.0
GO:0010193	response to ozone	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0010212	response to ionizing radiation	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	2.0	2.0
GO:0010243	response to organonitrogen compound	biological_process	16.095067301607052	15.74800935563	16.095067301607052	15.74800935563	14	14	6.0	6.0
GO:0010288	response to lead ion	biological_process	13.287712379549449	12.287856641840545	13.287712379549449	12.287856641840545	2	2	NA	NA
GO:0010324	membrane invagination	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0010332	response to gamma radiation	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0010390	histone monoubiquitination	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
